nohup: ignoring input
W0820 10:46:56.768282  2012 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
scale 1:[153/2000],G_loss: 0.23, D_loss: -1.49, rec_loss: 0.50
scale 1:[154/2000],G_loss: 0.03, D_loss: -1.32, rec_loss: 0.45
scale 1:[155/2000],G_loss: 0.72, D_loss: -1.91, rec_loss: 0.49
scale 1:[156/2000],G_loss: 0.17, D_loss: -1.63, rec_loss: 0.51
scale 1:[157/2000],G_loss: -0.07, D_loss: -1.01, rec_loss: 0.50
scale 1:[158/2000],G_loss: -0.28, D_loss: -1.10, rec_loss: 0.44
scale 1:[159/2000],G_loss: 0.34, D_loss: -1.63, rec_loss: 0.50
scale 1:[160/2000],G_loss: 0.01, D_loss: -1.51, rec_loss: 0.44
scale 1:[161/2000],G_loss: -0.25, D_loss: -1.34, rec_loss: 0.45
scale 1:[162/2000],G_loss: 0.03, D_loss: -1.24, rec_loss: 0.51
scale 1:[163/2000],G_loss: 0.01, D_loss: -1.55, rec_loss: 0.55
scale 1:[164/2000],G_loss: 0.32, D_loss: -1.74, rec_loss: 0.47
scale 1:[165/2000],G_loss: 0.08, D_loss: -1.28, rec_loss: 0.43
scale 1:[166/2000],G_loss: 0.14, D_loss: -1.58, rec_loss: 0.42
scale 1:[167/2000],G_loss: -0.08, D_loss: -1.57, rec_loss: 0.43
scale 1:[168/2000],G_loss: 0.14, D_loss: -1.29, rec_loss: 0.46
scale 1:[169/2000],G_loss: 0.19, D_loss: -1.55, rec_loss: 0.42
scale 1:[170/2000],G_loss: 0.05, D_loss: -1.48, rec_loss: 0.46
scale 1:[171/2000],G_loss: 0.04, D_loss: -1.32, rec_loss: 0.50
scale 1:[172/2000],G_loss: 0.05, D_loss: -1.45, rec_loss: 0.43
scale 1:[173/2000],G_loss: -0.49, D_loss: -1.10, rec_loss: 0.44
scale 1:[174/2000],G_loss: -0.29, D_loss: -1.53, rec_loss: 0.44
scale 1:[175/2000],G_loss: -0.42, D_loss: -1.47, rec_loss: 0.41
scale 1:[176/2000],G_loss: -0.52, D_loss: -1.48, rec_loss: 0.41
scale 1:[177/2000],G_loss: -0.43, D_loss: -1.43, rec_loss: 0.42
scale 1:[178/2000],G_loss: -0.13, D_loss: -1.37, rec_loss: 0.44
scale 1:[179/2000],G_loss: 0.74, D_loss: -1.49, rec_loss: 0.42
scale 1:[180/2000],G_loss: 0.15, D_loss: -1.59, rec_loss: 0.49
scale 1:[181/2000],G_loss: -0.19, D_loss: -1.41, rec_loss: 0.46
scale 1:[182/2000],G_loss: -0.25, D_loss: -1.24, rec_loss: 0.54
scale 1:[183/2000],G_loss: -0.41, D_loss: -1.52, rec_loss: 0.42
scale 1:[184/2000],G_loss: -0.46, D_loss: -1.49, rec_loss: 0.40
scale 1:[185/2000],G_loss: -0.13, D_loss: -2.01, rec_loss: 0.44
scale 1:[186/2000],G_loss: -0.77, D_loss: -0.89, rec_loss: 0.44
scale 1:[187/2000],G_loss: -0.72, D_loss: -1.62, rec_loss: 0.46
scale 1:[188/2000],G_loss: -0.87, D_loss: -0.78, rec_loss: 0.41
scale 1:[189/2000],G_loss: -0.10, D_loss: -1.84, rec_loss: 0.46
scale 1:[190/2000],G_loss: -0.27, D_loss: -1.57, rec_loss: 0.47
scale 1:[191/2000],G_loss: 0.13, D_loss: -1.77, rec_loss: 0.48
scale 1:[192/2000],G_loss: 0.04, D_loss: -1.71, rec_loss: 0.43
scale 1:[193/2000],G_loss: 0.08, D_loss: -1.69, rec_loss: 0.41
scale 1:[194/2000],G_loss: 0.07, D_loss: -0.92, rec_loss: 0.41
scale 1:[195/2000],G_loss: 0.04, D_loss: -1.43, rec_loss: 0.37
scale 1:[196/2000],G_loss: -0.05, D_loss: -1.92, rec_loss: 0.37
scale 1:[197/2000],G_loss: -0.19, D_loss: -1.42, rec_loss: 0.40
scale 1:[198/2000],G_loss: -0.13, D_loss: -1.99, rec_loss: 0.38
scale 1:[199/2000],G_loss: 0.17, D_loss: -1.73, rec_loss: 0.37
scale 1:[200/2000],G_loss: -0.02, D_loss: -1.20, rec_loss: 0.37
scale 1:[201/2000],G_loss: -0.24, D_loss: -1.32, rec_loss: 0.38
scale 1:[202/2000],G_loss: -0.23, D_loss: -1.72, rec_loss: 0.40
scale 1:[203/2000],G_loss: 0.24, D_loss: -1.46, rec_loss: 0.43
scale 1:[204/2000],G_loss: -0.56, D_loss: -1.58, rec_loss: 0.40
scale 1:[205/2000],G_loss: -0.33, D_loss: -1.55, rec_loss: 0.41
scale 1:[206/2000],G_loss: -0.34, D_loss: -1.46, rec_loss: 0.38
scale 1:[207/2000],G_loss: -0.19, D_loss: -1.15, rec_loss: 0.38
scale 1:[208/2000],G_loss: 0.31, D_loss: -1.61, rec_loss: 0.42
scale 1:[209/2000],G_loss: 0.02, D_loss: -1.74, rec_loss: 0.36
scale 1:[210/2000],G_loss: 0.21, D_loss: -1.69, rec_loss: 0.39
scale 1:[211/2000],G_loss: -0.35, D_loss: -1.37, rec_loss: 0.38
scale 1:[212/2000],G_loss: 0.01, D_loss: -1.33, rec_loss: 0.39
scale 1:[213/2000],G_loss: 0.03, D_loss: -1.63, rec_loss: 0.41
scale 1:[214/2000],G_loss: -0.04, D_loss: -1.46, rec_loss: 0.39
scale 1:[215/2000],G_loss: -0.44, D_loss: -1.76, rec_loss: 0.36
scale 1:[216/2000],G_loss: -0.58, D_loss: -1.57, rec_loss: 0.41
scale 1:[217/2000],G_loss: -0.23, D_loss: -1.08, rec_loss: 0.39
scale 1:[218/2000],G_loss: -0.36, D_loss: -1.44, rec_loss: 0.36
scale 1:[219/2000],G_loss: -0.17, D_loss: -1.52, rec_loss: 0.36
scale 1:[220/2000],G_loss: -0.09, D_loss: -1.59, rec_loss: 0.39
scale 1:[221/2000],G_loss: -0.87, D_loss: -1.37, rec_loss: 0.38
scale 1:[222/2000],G_loss: -0.39, D_loss: -1.38, rec_loss: 0.39
scale 1:[223/2000],G_loss: -0.58, D_loss: -1.38, rec_loss: 0.38
scale 1:[224/2000],G_loss: -0.42, D_loss: -1.83, rec_loss: 0.41
scale 1:[225/2000],G_loss: -0.61, D_loss: -1.35, rec_loss: 0.37
scale 1:[226/2000],G_loss: -0.69, D_loss: -1.30, rec_loss: 0.37
scale 1:[227/2000],G_loss: -0.56, D_loss: -1.40, rec_loss: 0.37
scale 1:[228/2000],G_loss: -0.61, D_loss: -1.73, rec_loss: 0.38
scale 1:[229/2000],G_loss: -0.56, D_loss: -1.50, rec_loss: 0.37
scale 1:[230/2000],G_loss: -0.67, D_loss: -1.28, rec_loss: 0.36
scale 1:[231/2000],G_loss: -0.57, D_loss: -1.46, rec_loss: 0.36
scale 1:[232/2000],G_loss: -0.74, D_loss: -1.38, rec_loss: 0.35
scale 1:[233/2000],G_loss: -0.50, D_loss: -1.80, rec_loss: 0.34
scale 1:[234/2000],G_loss: -0.55, D_loss: -1.54, rec_loss: 0.35
scale 1:[235/2000],G_loss: -0.62, D_loss: -1.18, rec_loss: 0.40
scale 1:[236/2000],G_loss: -0.75, D_loss: -1.15, rec_loss: 0.40
scale 1:[237/2000],G_loss: -0.08, D_loss: -1.89, rec_loss: 0.42
scale 1:[238/2000],G_loss: -0.35, D_loss: -1.43, rec_loss: 0.36
scale 1:[239/2000],G_loss: -0.07, D_loss: -1.68, rec_loss: 0.34
scale 1:[240/2000],G_loss: -0.54, D_loss: -1.50, rec_loss: 0.37
scale 1:[241/2000],G_loss: -0.72, D_loss: -1.29, rec_loss: 0.38
scale 1:[242/2000],G_loss: -1.22, D_loss: -1.11, rec_loss: 0.41
scale 1:[243/2000],G_loss: -0.83, D_loss: -1.35, rec_loss: 0.38
scale 1:[244/2000],G_loss: -0.77, D_loss: -1.50, rec_loss: 0.36
scale 1:[245/2000],G_loss: -0.75, D_loss: -1.63, rec_loss: 0.35
scale 1:[246/2000],G_loss: -0.57, D_loss: -1.50, rec_loss: 0.36
scale 1:[247/2000],G_loss: -0.38, D_loss: -1.50, rec_loss: 0.34
scale 1:[248/2000],G_loss: -0.84, D_loss: -1.30, rec_loss: 0.38
scale 1:[249/2000],G_loss: 0.08, D_loss: -1.87, rec_loss: 0.38
scale 1:[250/2000],G_loss: -0.21, D_loss: -1.71, rec_loss: 0.35
scale 1:[251/2000],G_loss: -0.58, D_loss: -1.32, rec_loss: 0.37
scale 1:[252/2000],G_loss: -0.67, D_loss: -1.14, rec_loss: 0.42
scale 1:[253/2000],G_loss: -0.17, D_loss: -2.10, rec_loss: 0.45
scale 1:[254/2000],G_loss: -0.54, D_loss: -1.67, rec_loss: 0.35
scale 1:[255/2000],G_loss: -1.02, D_loss: -1.14, rec_loss: 0.37
scale 1:[256/2000],G_loss: -0.68, D_loss: -1.62, rec_loss: 0.36
scale 1:[257/2000],G_loss: -1.00, D_loss: -1.31, rec_loss: 0.37
scale 1:[258/2000],G_loss: -0.65, D_loss: -1.91, rec_loss: 0.34
scale 1:[259/2000],G_loss: -0.61, D_loss: -1.75, rec_loss: 0.37
scale 1:[260/2000],G_loss: -0.83, D_loss: -1.32, rec_loss: 0.37
scale 1:[261/2000],G_loss: -0.16, D_loss: -1.17, rec_loss: 0.35
scale 1:[262/2000],G_loss: -0.39, D_loss: -1.66, rec_loss: 0.33
scale 1:[263/2000],G_loss: -0.64, D_loss: -1.57, rec_loss: 0.32
scale 1:[264/2000],G_loss: 0.04, D_loss: -1.25, rec_loss: 0.36
scale 1:[265/2000],G_loss: -0.36, D_loss: -1.08, rec_loss: 0.37
scale 1:[266/2000],G_loss: -0.51, D_loss: -1.22, rec_loss: 0.34
scale 1:[267/2000],G_loss: -0.05, D_loss: -1.81, rec_loss: 0.34
scale 1:[268/2000],G_loss: -0.20, D_loss: -1.75, rec_loss: 0.34
scale 1:[269/2000],G_loss: -0.68, D_loss: -1.41, rec_loss: 0.34
scale 1:[270/2000],G_loss: -0.44, D_loss: -1.39, rec_loss: 0.35
scale 1:[271/2000],G_loss: -0.01, D_loss: -1.27, rec_loss: 0.34
scale 1:[272/2000],G_loss: -0.04, D_loss: -1.91, rec_loss: 0.34
scale 1:[273/2000],G_loss: -0.54, D_loss: -1.45, rec_loss: 0.32
scale 1:[274/2000],G_loss: -0.70, D_loss: -1.28, rec_loss: 0.32
scale 1:[275/2000],G_loss: 0.01, D_loss: -1.70, rec_loss: 0.36
scale 1:[276/2000],G_loss: 0.00, D_loss: -1.57, rec_loss: 0.37
scale 1:[277/2000],G_loss: -0.07, D_loss: -1.88, rec_loss: 0.35
scale 1:[278/2000],G_loss: -0.52, D_loss: -1.33, rec_loss: 0.36
scale 1:[279/2000],G_loss: -0.83, D_loss: -1.14, rec_loss: 0.37
scale 1:[280/2000],G_loss: -0.10, D_loss: -1.37, rec_loss: 0.39
scale 1:[281/2000],G_loss: -0.63, D_loss: -1.72, rec_loss: 0.39
scale 1:[282/2000],G_loss: -0.79, D_loss: -1.77, rec_loss: 0.39
scale 1:[283/2000],G_loss: -0.78, D_loss: -1.45, rec_loss: 0.36
scale 1:[284/2000],G_loss: -0.24, D_loss: -1.80, rec_loss: 0.33
scale 1:[285/2000],G_loss: -0.43, D_loss: -1.80, rec_loss: 0.33
scale 1:[286/2000],G_loss: -0.52, D_loss: -1.47, rec_loss: 0.31
scale 1:[287/2000],G_loss: -0.59, D_loss: -1.48, rec_loss: 0.32
scale 1:[288/2000],G_loss: -0.30, D_loss: -1.30, rec_loss: 0.31
scale 1:[289/2000],G_loss: -0.48, D_loss: -1.51, rec_loss: 0.33
scale 1:[290/2000],G_loss: -0.04, D_loss: -2.04, rec_loss: 0.32
scale 1:[291/2000],G_loss: -0.19, D_loss: -1.67, rec_loss: 0.35
scale 1:[292/2000],G_loss: -0.38, D_loss: -2.00, rec_loss: 0.33
scale 1:[293/2000],G_loss: -0.81, D_loss: -1.66, rec_loss: 0.43
scale 1:[294/2000],G_loss: -0.71, D_loss: -1.48, rec_loss: 0.53
scale 1:[295/2000],G_loss: -0.55, D_loss: -1.77, rec_loss: 0.39
scale 1:[296/2000],G_loss: -0.26, D_loss: -2.14, rec_loss: 0.31
scale 1:[297/2000],G_loss: -0.51, D_loss: -1.38, rec_loss: 0.32
scale 1:[298/2000],G_loss: -0.37, D_loss: -1.21, rec_loss: 0.32
scale 1:[299/2000],G_loss: -0.99, D_loss: -1.39, rec_loss: 0.35
scale 1:[300/2000],G_loss: -0.25, D_loss: -1.84, rec_loss: 0.30
scale 1:[301/2000],G_loss: -0.11, D_loss: -2.17, rec_loss: 0.35
scale 1:[302/2000],G_loss: -0.01, D_loss: -1.58, rec_loss: 0.34
scale 1:[303/2000],G_loss: 0.38, D_loss: -1.96, rec_loss: 0.32
scale 1:[304/2000],G_loss: -0.30, D_loss: -1.53, rec_loss: 0.32
scale 1:[305/2000],G_loss: -0.73, D_loss: -1.49, rec_loss: 0.40
scale 1:[306/2000],G_loss: 0.07, D_loss: -1.55, rec_loss: 0.45
scale 1:[307/2000],G_loss: 0.36, D_loss: -1.87, rec_loss: 0.39
scale 1:[308/2000],G_loss: -0.32, D_loss: -1.40, rec_loss: 0.39
scale 1:[309/2000],G_loss: -0.13, D_loss: -1.40, rec_loss: 0.34
scale 1:[310/2000],G_loss: -0.28, D_loss: -1.34, rec_loss: 0.32
scale 1:[311/2000],G_loss: -0.19, D_loss: -1.64, rec_loss: 0.36
scale 1:[312/2000],G_loss: -0.55, D_loss: -1.48, rec_loss: 0.33
scale 1:[313/2000],G_loss: -0.44, D_loss: -1.40, rec_loss: 0.34
scale 1:[314/2000],G_loss: -0.07, D_loss: -1.72, rec_loss: 0.30
scale 1:[315/2000],G_loss: -0.49, D_loss: -1.57, rec_loss: 0.29
scale 1:[316/2000],G_loss: -0.53, D_loss: -1.28, rec_loss: 0.29
scale 1:[317/2000],G_loss: -0.37, D_loss: -1.79, rec_loss: 0.28
scale 1:[318/2000],G_loss: -0.70, D_loss: -1.01, rec_loss: 0.33
scale 1:[319/2000],G_loss: -0.24, D_loss: -2.00, rec_loss: 0.32
scale 1:[320/2000],G_loss: -0.49, D_loss: -1.39, rec_loss: 0.31
scale 1:[321/2000],G_loss: -0.22, D_loss: -2.11, rec_loss: 0.31
scale 1:[322/2000],G_loss: -0.50, D_loss: -1.34, rec_loss: 0.34
scale 1:[323/2000],G_loss: -0.56, D_loss: -1.66, rec_loss: 0.31
scale 1:[324/2000],G_loss: -0.57, D_loss: -1.41, rec_loss: 0.32
scale 1:[325/2000],G_loss: -0.25, D_loss: -1.56, rec_loss: 0.30
scale 1:[326/2000],G_loss: -0.09, D_loss: -1.63, rec_loss: 0.30
scale 1:[327/2000],G_loss: -0.35, D_loss: -1.84, rec_loss: 0.29
scale 1:[328/2000],G_loss: -0.61, D_loss: -1.35, rec_loss: 0.28
scale 1:[329/2000],G_loss: -0.24, D_loss: -1.83, rec_loss: 0.32
scale 1:[330/2000],G_loss: -0.46, D_loss: -2.03, rec_loss: 0.30
scale 1:[331/2000],G_loss: -0.46, D_loss: -1.70, rec_loss: 0.29
scale 1:[332/2000],G_loss: -0.76, D_loss: -1.48, rec_loss: 0.33
scale 1:[333/2000],G_loss: -0.13, D_loss: -1.97, rec_loss: 0.34
scale 1:[334/2000],G_loss: 0.17, D_loss: -1.87, rec_loss: 0.37
scale 1:[335/2000],G_loss: 0.56, D_loss: -2.40, rec_loss: 0.32
scale 1:[336/2000],G_loss: 0.70, D_loss: -2.08, rec_loss: 0.33
scale 1:[337/2000],G_loss: 0.58, D_loss: -0.91, rec_loss: 0.32
scale 1:[338/2000],G_loss: 0.12, D_loss: -1.11, rec_loss: 0.30
scale 1:[339/2000],G_loss: 0.37, D_loss: -1.44, rec_loss: 0.35
scale 1:[340/2000],G_loss: 0.03, D_loss: -1.47, rec_loss: 0.31
scale 1:[341/2000],G_loss: -0.22, D_loss: -1.24, rec_loss: 0.28
scale 1:[342/2000],G_loss: 0.08, D_loss: -1.82, rec_loss: 0.28
scale 1:[343/2000],G_loss: -0.16, D_loss: -1.34, rec_loss: 0.28
scale 1:[344/2000],G_loss: -0.02, D_loss: -2.03, rec_loss: 0.29
scale 1:[345/2000],G_loss: -0.21, D_loss: -1.69, rec_loss: 0.29
scale 1:[346/2000],G_loss: 0.13, D_loss: -1.92, rec_loss: 0.28
scale 1:[347/2000],G_loss: 0.69, D_loss: -2.34, rec_loss: 0.27
scale 1:[348/2000],G_loss: 0.62, D_loss: -0.94, rec_loss: 0.27
scale 1:[349/2000],G_loss: 0.51, D_loss: -1.91, rec_loss: 0.26
scale 1:[350/2000],G_loss: 0.32, D_loss: -1.12, rec_loss: 0.33
scale 1:[351/2000],G_loss: 0.61, D_loss: -2.02, rec_loss: 0.29
scale 1:[352/2000],G_loss: 0.51, D_loss: -1.99, rec_loss: 0.30
scale 1:[353/2000],G_loss: -0.24, D_loss: -0.35, rec_loss: 0.29
scale 1:[354/2000],G_loss: -0.16, D_loss: -1.28, rec_loss: 0.28
scale 1:[355/2000],G_loss: -0.64, D_loss: -0.96, rec_loss: 0.33
scale 1:[356/2000],G_loss: 0.11, D_loss: -1.61, rec_loss: 0.33
scale 1:[357/2000],G_loss: -0.18, D_loss: -1.36, rec_loss: 0.27
scale 1:[358/2000],G_loss: -0.19, D_loss: -1.35, rec_loss: 0.26
scale 1:[359/2000],G_loss: 0.01, D_loss: -1.36, rec_loss: 0.29
scale 1:[360/2000],G_loss: -0.21, D_loss: -1.76, rec_loss: 0.29
scale 1:[361/2000],G_loss: -0.02, D_loss: -1.70, rec_loss: 0.29
scale 1:[362/2000],G_loss: 0.00, D_loss: -1.84, rec_loss: 0.31
scale 1:[363/2000],G_loss: -0.14, D_loss: -1.60, rec_loss: 0.29
scale 1:[364/2000],G_loss: -0.22, D_loss: -1.95, rec_loss: 0.29
scale 1:[365/2000],G_loss: -0.59, D_loss: -1.28, rec_loss: 0.29
scale 1:[366/2000],G_loss: -0.56, D_loss: -1.46, rec_loss: 0.28
scale 1:[367/2000],G_loss: 0.24, D_loss: -2.11, rec_loss: 0.27
scale 1:[368/2000],G_loss: -0.48, D_loss: -1.48, rec_loss: 0.34
scale 1:[369/2000],G_loss: -0.35, D_loss: -1.95, rec_loss: 0.29
scale 1:[370/2000],G_loss: -0.95, D_loss: -1.67, rec_loss: 0.29
scale 1:[371/2000],G_loss: -0.86, D_loss: -1.33, rec_loss: 0.35
scale 1:[372/2000],G_loss: -0.39, D_loss: -1.75, rec_loss: 0.35
scale 1:[373/2000],G_loss: -0.17, D_loss: -1.45, rec_loss: 0.28
scale 1:[374/2000],G_loss: -0.42, D_loss: -1.23, rec_loss: 0.30
scale 1:[375/2000],G_loss: -0.34, D_loss: -1.48, rec_loss: 0.30
scale 1:[376/2000],G_loss: -0.42, D_loss: -1.84, rec_loss: 0.28
scale 1:[377/2000],G_loss: -0.44, D_loss: -1.41, rec_loss: 0.28
scale 1:[378/2000],G_loss: -0.18, D_loss: -1.54, rec_loss: 0.29
scale 1:[379/2000],G_loss: -0.34, D_loss: -1.93, rec_loss: 0.25
scale 1:[380/2000],G_loss: -0.50, D_loss: -1.24, rec_loss: 0.28
scale 1:[381/2000],G_loss: -0.09, D_loss: -1.43, rec_loss: 0.25
scale 1:[382/2000],G_loss: -0.29, D_loss: -1.67, rec_loss: 0.29
scale 1:[383/2000],G_loss: -0.28, D_loss: -1.53, rec_loss: 0.32
scale 1:[384/2000],G_loss: -0.31, D_loss: -1.77, rec_loss: 0.28
scale 1:[385/2000],G_loss: -0.81, D_loss: -1.05, rec_loss: 0.29
scale 1:[386/2000],G_loss: -0.86, D_loss: -1.11, rec_loss: 0.28
scale 1:[387/2000],G_loss: -0.39, D_loss: -1.45, rec_loss: 0.33
scale 1:[388/2000],G_loss: -0.62, D_loss: -1.88, rec_loss: 0.37
scale 1:[389/2000],G_loss: -0.04, D_loss: -1.58, rec_loss: 0.38
scale 1:[390/2000],G_loss: -0.28, D_loss: -1.47, rec_loss: 0.30
scale 1:[391/2000],G_loss: -0.36, D_loss: -1.61, rec_loss: 0.29
scale 1:[392/2000],G_loss: -0.42, D_loss: -1.26, rec_loss: 0.37
scale 1:[393/2000],G_loss: -0.13, D_loss: -1.77, rec_loss: 0.36
scale 1:[394/2000],G_loss: -0.20, D_loss: -1.25, rec_loss: 0.28
scale 1:[395/2000],G_loss: -0.18, D_loss: -1.64, rec_loss: 0.30
scale 1:[396/2000],G_loss: -0.38, D_loss: -1.49, rec_loss: 0.31
scale 1:[397/2000],G_loss: -0.67, D_loss: -1.48, rec_loss: 0.28
scale 1:[398/2000],G_loss: -0.14, D_loss: -2.09, rec_loss: 0.29
scale 1:[399/2000],G_loss: 0.04, D_loss: -1.65, rec_loss: 0.28
scale 1:[400/2000],G_loss: -0.46, D_loss: -1.67, rec_loss: 0.29
scale 1:[401/2000],G_loss: -0.19, D_loss: -2.07, rec_loss: 0.30
scale 1:[402/2000],G_loss: -0.26, D_loss: -1.55, rec_loss: 0.28
scale 1:[403/2000],G_loss: -0.46, D_loss: -1.65, rec_loss: 0.28
scale 1:[404/2000],G_loss: -0.46, D_loss: -1.35, rec_loss: 0.29
scale 1:[405/2000],G_loss: -0.13, D_loss: -1.84, rec_loss: 0.28
scale 1:[406/2000],G_loss: -0.09, D_loss: -1.56, rec_loss: 0.27
scale 1:[407/2000],G_loss: 0.57, D_loss: -2.55, rec_loss: 0.27
scale 1:[408/2000],G_loss: 0.12, D_loss: -1.39, rec_loss: 0.27
scale 1:[409/2000],G_loss: 0.62, D_loss: -1.84, rec_loss: 0.26
scale 1:[410/2000],G_loss: 0.95, D_loss: -2.05, rec_loss: 0.28
scale 1:[411/2000],G_loss: 0.89, D_loss: -1.78, rec_loss: 0.26
scale 1:[412/2000],G_loss: 1.01, D_loss: -1.96, rec_loss: 0.29
scale 1:[413/2000],G_loss: 0.81, D_loss: -1.74, rec_loss: 0.30
scale 1:[414/2000],G_loss: 0.55, D_loss: -2.38, rec_loss: 0.34
scale 1:[415/2000],G_loss: 0.37, D_loss: -1.50, rec_loss: 0.30
scale 1:[416/2000],G_loss: 0.16, D_loss: -1.32, rec_loss: 0.29
scale 1:[417/2000],G_loss: 0.09, D_loss: -1.42, rec_loss: 0.29
scale 1:[418/2000],G_loss: 0.03, D_loss: -1.60, rec_loss: 0.29
scale 1:[419/2000],G_loss: 0.33, D_loss: -2.03, rec_loss: 0.30
scale 1:[420/2000],G_loss: 0.83, D_loss: -2.09, rec_loss: 0.27
scale 1:[421/2000],G_loss: 0.14, D_loss: -1.27, rec_loss: 0.27
scale 1:[422/2000],G_loss: 0.68, D_loss: -1.64, rec_loss: 0.26
scale 1:[423/2000],G_loss: 0.56, D_loss: -1.79, rec_loss: 0.26
scale 1:[424/2000],G_loss: 0.31, D_loss: -1.52, rec_loss: 0.24
scale 1:[425/2000],G_loss: 0.39, D_loss: -1.90, rec_loss: 0.24
scale 1:[426/2000],G_loss: 0.62, D_loss: -1.37, rec_loss: 0.24
scale 1:[427/2000],G_loss: 0.81, D_loss: -0.93, rec_loss: 0.25
scale 1:[428/2000],G_loss: 0.87, D_loss: -1.32, rec_loss: 0.24
scale 1:[429/2000],G_loss: 0.93, D_loss: -2.21, rec_loss: 0.26
scale 1:[430/2000],G_loss: 0.46, D_loss: -1.30, rec_loss: 0.23
scale 1:[431/2000],G_loss: 0.56, D_loss: -1.06, rec_loss: 0.25
scale 1:[432/2000],G_loss: 0.75, D_loss: -1.26, rec_loss: 0.27
scale 1:[433/2000],G_loss: 0.25, D_loss: -1.17, rec_loss: 0.29
scale 1:[434/2000],G_loss: 0.73, D_loss: -1.64, rec_loss: 0.34
scale 1:[435/2000],G_loss: 0.50, D_loss: -2.05, rec_loss: 0.30
scale 1:[436/2000],G_loss: 0.69, D_loss: -1.66, rec_loss: 0.27
scale 1:[437/2000],G_loss: 0.30, D_loss: -1.37, rec_loss: 0.27
scale 1:[438/2000],G_loss: 0.19, D_loss: -0.91, rec_loss: 0.27
scale 1:[439/2000],G_loss: 0.43, D_loss: -1.51, rec_loss: 0.26
scale 1:[440/2000],G_loss: 0.44, D_loss: -1.33, rec_loss: 0.25
scale 1:[441/2000],G_loss: -0.03, D_loss: -1.58, rec_loss: 0.26
scale 1:[442/2000],G_loss: 0.62, D_loss: -1.43, rec_loss: 0.25
scale 1:[443/2000],G_loss: 0.47, D_loss: -1.54, rec_loss: 0.25
scale 1:[444/2000],G_loss: 0.58, D_loss: -1.92, rec_loss: 0.28
scale 1:[445/2000],G_loss: 0.29, D_loss: -1.54, rec_loss: 0.31
scale 1:[446/2000],G_loss: 0.24, D_loss: -1.59, rec_loss: 0.32
scale 1:[447/2000],G_loss: 0.11, D_loss: -1.78, rec_loss: 0.28
scale 1:[448/2000],G_loss: -0.13, D_loss: -1.22, rec_loss: 0.31
scale 1:[449/2000],G_loss: -0.10, D_loss: -1.76, rec_loss: 0.30
scale 1:[450/2000],G_loss: -0.23, D_loss: -1.39, rec_loss: 0.25
scale 1:[451/2000],G_loss: -0.22, D_loss: -1.36, rec_loss: 0.26
scale 1:[452/2000],G_loss: -0.24, D_loss: -1.48, rec_loss: 0.26
scale 1:[453/2000],G_loss: 0.02, D_loss: -2.07, rec_loss: 0.32
scale 1:[454/2000],G_loss: -0.22, D_loss: -1.85, rec_loss: 0.35
scale 1:[455/2000],G_loss: -0.37, D_loss: -1.80, rec_loss: 0.31
scale 1:[456/2000],G_loss: -0.40, D_loss: -1.37, rec_loss: 0.25
scale 1:[457/2000],G_loss: -0.27, D_loss: -1.38, rec_loss: 0.26
scale 1:[458/2000],G_loss: -0.10, D_loss: -1.60, rec_loss: 0.30
scale 1:[459/2000],G_loss: -0.44, D_loss: -1.62, rec_loss: 0.27
scale 1:[460/2000],G_loss: -0.22, D_loss: -1.58, rec_loss: 0.27
scale 1:[461/2000],G_loss: -0.13, D_loss: -1.58, rec_loss: 0.31
scale 1:[462/2000],G_loss: -0.36, D_loss: -1.52, rec_loss: 0.27
scale 1:[463/2000],G_loss: -0.11, D_loss: -1.84, rec_loss: 0.27
scale 1:[464/2000],G_loss: -0.23, D_loss: -1.66, rec_loss: 0.27
scale 1:[465/2000],G_loss: 0.15, D_loss: -1.84, rec_loss: 0.29
scale 1:[466/2000],G_loss: -0.39, D_loss: -1.30, rec_loss: 0.28
scale 1:[467/2000],G_loss: -0.53, D_loss: -1.29, rec_loss: 0.26
scale 1:[468/2000],G_loss: 0.14, D_loss: -1.77, rec_loss: 0.27
scale 1:[469/2000],G_loss: 0.10, D_loss: -1.58, rec_loss: 0.24
scale 1:[470/2000],G_loss: 0.15, D_loss: -1.62, rec_loss: 0.26
scale 1:[471/2000],G_loss: 0.14, D_loss: -1.48, rec_loss: 0.27
scale 1:[472/2000],G_loss: 0.16, D_loss: -2.17, rec_loss: 0.25
scale 1:[473/2000],G_loss: -0.19, D_loss: -1.54, rec_loss: 0.25
scale 1:[474/2000],G_loss: -0.45, D_loss: -1.47, rec_loss: 0.24
scale 1:[475/2000],G_loss: -0.35, D_loss: -1.59, rec_loss: 0.25
scale 1:[476/2000],G_loss: -0.08, D_loss: -1.51, rec_loss: 0.27
scale 1:[477/2000],G_loss: -0.34, D_loss: -1.31, rec_loss: 0.31
scale 1:[478/2000],G_loss: 0.09, D_loss: -1.70, rec_loss: 0.29
scale 1:[479/2000],G_loss: -0.40, D_loss: -1.64, rec_loss: 0.25
scale 1:[480/2000],G_loss: 0.02, D_loss: -1.69, rec_loss: 0.26
scale 1:[481/2000],G_loss: -0.44, D_loss: -1.27, rec_loss: 0.24
scale 1:[482/2000],G_loss: -0.46, D_loss: -1.39, rec_loss: 0.23
scale 1:[483/2000],G_loss: -0.20, D_loss: -1.74, rec_loss: 0.26
